1369.000000000000	553.002641000000	847.001920100000	1120.691370000001	182.324061950713	295.360362788792	690.972781052904	971.652307768249	169.364347594040	582.023147153966	1387.327665000042	256.407057890644	959.005275012121	291.312718780224	110.187449093655	
553.002641000000	295.360362788792	345.486390526452	485.826153884124	84.682173797020	194.814874472280	375.219422809200	546.333858421530	106.177435458844	239.211229046872	608.544448328168	121.157915900916	439.204031501295	148.728975240640	53.724721298481	
847.001920100000	345.486390526452	582.023147153966	693.663832500021	128.203528945322	187.609711404600	478.422458093745	608.544448328168	121.157915900916	428.331100428502	952.498120157072	193.128201579642	593.768081638604	205.440735433242	79.404917534996	
1120.691370000001	485.826153884124	693.663832500021	959.005275012121	145.656359390112	273.166929210765	608.544448328168	878.408063002589	148.728975240640	476.249060078536	1187.536163277209	205.440735433242	845.825492572530	247.088708048587	89.394379344391	
182.324061950713	84.682173797020	128.203528945322	145.656359390112	110.187449093655	53.088717729422	121.157915900916	148.728975240640	107.449442596962	96.564100789821	205.440735433242	158.809835069992	123.544354024294	178.788758688781	79.361611194238	
295.360362788792	194.814874472280	187.609711404600	273.166929210765	53.088717729422	147.239873608421	251.801288421264	371.891767846245	79.950368267269	131.712009188943	348.205418178462	77.315815603894	256.810565914546	98.932375203161	35.205591864902	
345.486390526452	187.609711404600	239.211229046872	304.272224164084	60.578957950458	125.900644210632	263.424018377886	348.205418178462	77.315815603894	177.020108515973	422.075865410995	91.588311247495	275.679196311118	106.883496251288	39.085376541561	
485.826153884124	273.166929210765	304.272224164084	439.204031501295	74.364487620320	185.945883923123	348.205418178462	513.621131829092	98.932375203161	211.037932705497	551.358392622236	106.883496251288	404.849301999446	135.220929498635	47.928296112673	
84.682173797020	53.088717729422	60.578957950458	74.364487620320	53.724721298481	39.975184133635	77.315815603894	98.932375203161	70.411183729803	45.794155623748	106.883496251288	78.170753083123	67.610464749318	95.856592225345	40.119724173687	
582.023147153966	239.211229046872	428.331100428502	476.249060078536	96.564100789821	131.712009188943	354.040217031945	422.075865410995	91.588311247495	330.697826220134	700.069351073742	151.701726728995	407.607451360540	154.713726762802	60.827733835767	
693.663832500021	304.272224164084	476.249060078536	593.768081638604	102.720367716621	174.102709089231	422.075865410995	551.358392622236	106.883496251288	350.034675536871	815.214902721081	154.713726762802	523.908850688147	174.708328783612	64.479470598509	
128.203528945322	60.578957950458	96.564100789821	102.720367716621	79.404917534996	38.657907801947	91.588311247495	106.883496251288	78.170753083123	75.850863364498	154.713726762802	121.655467671534	87.354164391806	128.958941197018	58.077740126587	
959.005275012121	439.204031501295	593.768081638604	845.825492572530	123.544354024294	256.810565914546	551.358392622236	809.698603998892	135.220929498635	407.607451360540	1047.817701376295	174.708328783612	762.363121656080	217.959814298612	76.789172083336	
145.656359390112	74.364487620320	102.720367716621	123.544354024294	89.394379344391	49.466187601581	106.883496251288	135.220929498635	95.856592225345	77.356863381401	174.708328783612	128.958941197018	108.979907149306	153.578344166672	65.208055929789	
110.187449093655	53.724721298481	79.404917534996	89.394379344391	79.361611194238	35.205591864902	78.170753083123	95.856592225345	80.239448347374	60.827733835767	128.958941197018	116.155480253174	76.789172083336	130.416111859578	63.513807957009	
